,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.1236024345972175,0.13362912039356206,0.14276619310836677,0.1602452617313451,0.14874139685423354,0.14748346549399055,0.18140175471854872,0.16646612888503537,0.16734618897600959,0.16607010191966695,0.19075160642248554,0.1803835298135455,0.18193241113184258,0.18080374149956152,0.1924621634354448,0.1874263659064145,0.18598174094697661,0.18318179844177104,0.18439907775301193,0.18439907775301193,0.1667047930996517,0.060070104187765164
1,0.1236024345972175,0.1306464440839995,0.13754422306157568,0.16468584716451812,0.1424135404881069,0.1422909437547345,0.1819764622670966,0.16526736130534497,0.16546208740184348,0.16492878627071741,0.18850778585122482,0.1807107954096964,0.18186880106301667,0.1799201658719395,0.1925352390455968,0.18592711029174483,0.18534005544503218,0.18482943495876597,0.18626737534823443,0.18626737534823443,0.17120003412455814,0.0642001309359789
2,0.1236024345972175,0.13622224717868303,0.14260543218040891,0.1717500772142067,0.1471573223056106,0.14889161425894165,0.17540511682564125,0.17232575117738608,0.17119082543356096,0.1730927357593511,0.191073680211836,0.18430158326965768,0.18414867833659046,0.1839194922844069,0.1928592011701712,0.18716903648334665,0.18621836181130905,0.18487278507957577,0.18106010468631945,0.18106010468631945,0.16615881994941287,0.05451867527947574
3,0.1236024345972175,0.13595195055383033,0.14320296856974996,0.16676850646677954,0.1486553026719876,0.1476549039328308,0.17680161608894526,0.16857060834325183,0.16905895698154433,0.16861285743628013,0.1885225294764027,0.18003893515880082,0.18030389121255566,0.1804945202155181,0.19167860002633466,0.18636152269517373,0.18654383897030047,0.1857554873095208,0.18653369802318412,0.18653369802318412,0.17354989790956826,0.07390782867749703
4,0.1236024345972175,0.13271524285829656,0.13890710249281307,0.16843476707978006,0.14645973333879392,0.14850684235840433,0.1812900159932377,0.1687983947971055,0.1688322697974795,0.17159951584323305,0.19225556571628757,0.18424623968068043,0.18457890102119942,0.18500649945563002,0.1986237262512931,0.19102112526544138,0.18845944224484024,0.18903236666525203,0.19078430277683794,0.19078430277683794,0.17260428950852894,0.0650040583278059
5,0.1236024345972175,0.132872327625524,0.1443452388146286,0.1739882649809922,0.1498552211823768,0.1468100138723287,0.18352455202612816,0.17000126826201994,0.1703429422688457,0.16938177045733535,0.19046492176805385,0.18389876997396987,0.1849070082262782,0.18460779195608706,0.19470985646762515,0.19078914990653778,0.18838596309278471,0.1873673285698072,0.19310353317035936,0.19310353317035936,0.17738953759888076,0.0688290623249057
6,0.1236024345972175,0.13493374907019434,0.14582692981698375,0.16742336486833304,0.14773218060625448,0.15180167715484782,0.17912091553632292,0.17189410340446748,0.17431096648000144,0.17480417791554168,0.19680093691773584,0.18692990604372908,0.18630382871767984,0.18807437862044268,0.20075863817586614,0.19504153294165522,0.1934287643927734,0.19256444484408136,0.19581857222661553,0.19581857222661553,0.18010739462645992,0.06437746030984381
7,0.1236024345972175,0.1360813103596178,0.14270828385154188,0.1711086644813382,0.15172198611825216,0.1470490589788209,0.18324962452675858,0.1719997230236765,0.17165407441464442,0.1736784149048375,0.1908227864004302,0.18680842490241437,0.18718330161013913,0.1879646534251065,0.20095292846866228,0.19493018594758196,0.1936554625963307,0.1909516353470169,0.1943708661728562,0.1943708661728562,0.17793926418712022,0.07331335766393073
8,0.1236024345972175,0.13444473260929587,0.14238178466047893,0.17192978153742894,0.15149539530124087,0.1475653950437847,0.1775201664770942,0.1697549351534156,0.16988772130911411,0.1714345654928912,0.19284364301801762,0.1829690677966321,0.18484208585734654,0.18523192107181102,0.19835685274272483,0.19288616093188127,0.19303764031274323,0.19120307356740796,0.19435310185754978,0.19435310185754978,0.17695232909826697,0.06641124107624388
9,0.1236024345972175,0.13544270753359292,0.14450614389250685,0.1718075424472692,0.1538262947745104,0.15100280936141702,0.18321491846485644,0.17202776811762702,0.17094689158383228,0.17164465464250195,0.19283123009537964,0.18625530842641164,0.1864594121137388,0.1864096143582976,0.19726887005449886,0.1903770423951076,0.1890121517852635,0.18868772021123886,0.19175243254255972,0.19175243254255972,0.1730381495863996,0.06497177059675295
