,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.1236024345972175,0.13057645443156143,0.13812840467371995,0.15844867928259415,0.14762804518813039,0.14857588845939168,0.17813603480697296,0.1695771573092068,0.17187486548451264,0.17175260612899984,0.19190046834745145,0.18671927586977335,0.18695416463423856,0.1894163328191693,0.19916833069368164,0.19484374108501723,0.19438421998815764,0.19261250352765713,0.19756710931061405,0.19756710931061405,0.17868927739698368,0.07461824045125112
1,0.1236024345972175,0.13544239960930185,0.1417406515076612,0.15928440927839732,0.14386522770709714,0.14414805318749363,0.1806071660641993,0.16466464322046043,0.1660837775464009,0.16364623279646798,0.19135627897008362,0.17970385085233356,0.18078839014376163,0.18040493245149833,0.19358801815729648,0.1867381155214604,0.18822299972843087,0.18643689926457035,0.18912232892105615,0.18912232892105615,0.17329376213180236,0.06570122512670376
2,0.1236024345972175,0.13318191762939996,0.14182574336307313,0.16330856641651953,0.14704193401062388,0.14504003350587155,0.17846997865074132,0.16805919313600876,0.16831202267364911,0.16760997079855178,0.18851654847484314,0.18403735902381688,0.18339299693556732,0.18335786331091902,0.19457596418935025,0.18876835019274282,0.1888692104934414,0.18680647213283974,0.18975930393875498,0.18975930393875498,0.17359353351100934,0.06219990465355287
3,0.1236024345972175,0.13556109504138,0.1392277088039497,0.15518083998100884,0.14343816690700464,0.1468529167842756,0.18187461695073248,0.1654311315092823,0.16975588437588118,0.16835840554205722,0.19218697835126003,0.18394766407114066,0.18437079552163188,0.18480101392551532,0.1968723036710161,0.19326681033562418,0.1910269236772714,0.1897979041249402,0.19392430502053307,0.19392430502053307,0.1733572187471097,0.06183619154039656
4,0.1236024345972175,0.13460838968420066,0.1390937013739187,0.17045528681486014,0.14682230264965895,0.14190352152486374,0.17739759912327493,0.1663327144342871,0.16599126967523198,0.16613251663608217,0.1879796311178435,0.1815978790746806,0.18325113058707326,0.18291289451453382,0.19571553291647711,0.18938416894647192,0.18781783056347848,0.18746883578354406,0.18960668281887424,0.18960668281887424,0.17003943044864459,0.06689665151168461
5,0.1236024345972175,0.1333575150442419,0.14217305894751958,0.1596000721643948,0.14814058335688515,0.1505685934662768,0.18320637898116907,0.17333156461891114,0.1723680172313142,0.173116098485531,0.19698768577085837,0.18896476002591395,0.19081130903870547,0.18851538925169312,0.20102833186002894,0.19648135308817713,0.19495393383019627,0.19454584505178882,0.19754340231425457,0.19754340231425457,0.18027539120367136,0.06342979084348081
6,0.1236024345972175,0.13195100142198007,0.14186246667803765,0.1618100939342972,0.1495846676807081,0.14756338692926757,0.18091541906741376,0.1676529590307811,0.16789462924250764,0.16795673904961708,0.19168398134144407,0.1817925392826725,0.18348942137968544,0.18592356435041862,0.1980451201478059,0.19143287183937874,0.1926864172905019,0.19086709907962218,0.19307850036404137,0.19307850036404137,0.17376790689786223,0.06722467621864146
7,0.1236024345972175,0.13506294967466953,0.13943427318803697,0.16202540372569327,0.14603250317504848,0.14444056971455138,0.1799709352545465,0.16836617317234648,0.16943299701895234,0.16891842949261573,0.19107602188068099,0.1827229376872232,0.18439619680925953,0.18414784746186058,0.19698692096672926,0.18991008172350446,0.18851397558121694,0.18700114257536,0.18793314903104186,0.18793314903104186,0.17230750726268754,0.06329329479449661
8,0.1236024345972175,0.1397494570155849,0.14047253530008036,0.16697322597986636,0.14711905156940353,0.14962989820670453,0.18308116775275407,0.16477916542353183,0.16609146600089214,0.16297733362330882,0.18500997240428288,0.17853904043015154,0.17952266251261353,0.17909756277665337,0.1897205604802987,0.18578455008002717,0.18684580995107508,0.18317810365039838,0.18902090057618157,0.18902090057618157,0.17050502503635906,0.05826115345450962
9,0.1236024345972175,0.13712075908186355,0.14151108910062785,0.16354072606271175,0.145519090811313,0.14419446006149494,0.180851167462352,0.16409480403703502,0.1631159584761896,0.16250126328199152,0.18967069383042343,0.1776549674512225,0.18006928508963488,0.17836019293051744,0.19192479861473194,0.18723812098505857,0.18725475303381717,0.18425790174604134,0.18877317513813666,0.18877317513813666,0.16991604472658434,0.07334096631601601
